DAYS,DAYS_TO_DELISTING,TICKER,DATE,OPEN,HIGH,LOW,CLOSE,ADJ_CLOSE,VOLUME,52W_HIGH,52W_LOW,CLOSE_MA50,ABOVE_MA50,CLOSE_MA200,ABOVE_MA200,DOLLAR_VOLUME,VOLUME_MA20,VOLUME_RATIO,PRICE_RANGE_PCT,CLOSE_TO_CLOSE_RETURN,INTRADAY_RETURN,OVERNIGHT_RETURN,DAILY_RANGE_PCT,VOLATILITY_20D,VOLATILITY_20D_ANN,HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,HISTORICAL_VOLATILITY,DATE_HISTORICAL_VOLATILITY,HISTORICAL_HIGH,DATE_HISTORICAL_HIGH,HISTORICAL_LOW,DATE_HISTORICAL_LOW,MAX_VOLUME,DATE_MAX_VOLUME
13,3702,MEL,19900123,0.744535417,0.749700017,0.724543417,0.724543417,0.724543417,6363745,0.799680018,0.724543417,0.766500987,0,0.766500987,0,4664172.942,12761565.54,0.498664915,0.03378832,-0.058454211,-0.026851645,-0.032474562,0.034720625,0.019987762,0.317295881,0.02027027,19900118,-0.058454211,19900123,0.034720625,19900123,0.794515418,19900104,0.724543417,19900123,28512604,19900103
14,3701,MEL,19900124,0.714547416,0.719712017,0.699553416,0.719712017,0.719712017,6763505,0.799680018,0.699553416,0.763158918,0,0.763158918,0,4822328.224,12333132.64,0.548401221,0.028211704,-0.0066682,0.007227792,-0.013796275,0.028816385,0.019204643,0.304864252,0.02027027,19900118,-0.058454211,19900123,0.034720625,19900123,0.794515418,19900104,0.719712017,19900124,28512604,19900103
15,3700,MEL,19900125,0.719712017,0.739704017,0.704718016,0.704718016,0.704718016,11236494,0.799680018,0.699553416,0.759262857,0,0.759262857,0,8049599.757,12260023.4,0.91651489,0.048611111,-0.020833333,-0.020833333,0,0.04964539,0.018899282,0.300016793,0.02027027,19900118,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.704718016,19900125,28512604,19900103
16,3699,MEL,19900126,0.704718016,0.714547416,0.689557416,0.694722016,0.694722016,6677070,0.799680018,0.689557416,0.755229055,0,0.755229055,0,4671337.928,11911088.81,0.560575956,0.035460993,-0.014184397,-0.014184397,0,0.036240638,0.018347307,0.291254472,0.02027027,19900118,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.694722016,19900126,28512604,19900103
17,3698,MEL,19900130,0.684726016,0.689557416,0.679561416,0.689557416,0.689557416,8686674,0.799680018,0.679561416,0.751366017,0,0.751366017,0,5961016.478,11721417.35,0.741094165,0.01459854,-0.007434053,0.007055961,-0.014388489,0.014709488,0.017764704,0.282005934,0.02027027,19900118,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.689557416,19900130,28512604,19900103
18,3697,MEL,19900131,0.689557416,0.709716016,0.679561416,0.704718016,0.704718016,7995198,0.799680018,0.679561416,0.748774462,0,0.748774462,0,5580636.073,11514405.17,0.694364831,0.04373037,0.021985987,0.021985987,0,0.044373621,0.018575945,0.294883993,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.704718016,19900131,28512604,19900103
19,3696,MEL,19900201,0.704718016,0.709716016,0.699553416,0.699553416,0.699553416,5477791,0.799680018,0.679561416,0.74618388,0,0.74618388,0,3850563.607,11196688.63,0.489233128,0.014420804,-0.007328605,-0.007328605,0,0.014527268,0.018056034,0.286630658,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.699553416,19900201,28512604,19900103
20,3695,MEL,19900202,0.699553416,0.709716016,0.694722016,0.699553416,0.699553416,7303721,0.799680018,0.679561416,0.743852357,0,0.743852357,0,5122322.175,11002040.25,0.663851507,0.021433675,0,0,0,0.021582734,0.017623383,0.279762536,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.699553416,19900202,28512604,19900103
21,3694,MEL,19900206,0.699553416,0.709716016,0.699553416,0.704718016,0.704718016,15352941,0.799680018,0.679561416,0.741988817,0,0.741988817,0,10818641.52,11416411.75,1.344813181,0.014527268,0.00738271,0.00738271,0,0.014527268,0.017822506,0.282923519,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.704718016,19900206,28512604,19900103
22,3693,MEL,19900207,0.704718016,0.704718016,0.694722016,0.704718016,0.704718016,12997599,0.799680018,0.679561416,0.74029469,0,0.74029469,0,9116334.182,11567001.01,1.123679248,0.014184397,0,0,0,0.014388489,0.0176684,0.28047716,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.704718016,19900207,28512604,19900103
23,3692,MEL,19900208,0.704718016,0.709716016,0.699553416,0.704718016,0.704718016,3543817,0.799680018,0.679561416,0.738747878,0,0.738747878,0,2497194.886,10802888.25,0.328043475,0.014420804,0,0,0,0.014527268,0.01750095,0.277818966,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.704718016,19900208,28512604,19900103
24,3691,MEL,19900209,0.709716016,0.714547416,0.709716016,0.709716016,0.709716016,17340936,0.799680018,0.679561416,0.737538217,0,0.737538217,0,12335067.02,11425559.46,1.517731894,0.006807512,0.007092199,0,0.007092199,0.006807512,0.017736697,0.28156133,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.709716016,19900209,28512604,19900103
25,3690,MEL,19900213,0.709716016,0.709716016,0.699553416,0.699553416,0.699553416,13397359,0.799680018,0.679561416,0.736018825,0,0.736018825,0,9417552.257,11613349.9,1.153617098,0.014319249,-0.014319249,-0.014319249,0,0.014527268,0.01777743,0.28220795,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.699553416,19900213,28512604,19900103
26,3689,MEL,19900214,0.699553416,0.699553416,0.689557416,0.699553416,0.699553416,9918367,0.799680018,0.679561416,0.734616309,0,0.734616309,0,6905379.518,11451922.95,0.866087472,0.014289116,0,0,0,0.014496255,0.017720861,0.281309948,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.699553416,19900214,28512604,19900103
27,3688,MEL,19900215,0.699553416,0.709716016,0.694722016,0.709716016,0.709716016,6385354,0.799680018,0.679561416,0.733694076,0,0.733694076,0,4499874.004,10969392.58,0.582106434,0.021433675,0.014527268,0.014527268,0,0.021582734,0.018210447,0.289081889,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.709716016,19900215,28512604,19900103
28,3687,MEL,19900216,0.709716016,0.709716016,0.709716016,0.709716016,0.709716016,5056422,0.799680018,0.679561416,0.732837717,0,0.732837717,0,3588623.679,10406252.52,0.485902297,0,0,0,0,0,0.017859635,0.283512924,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.709716016,19900216,28512604,19900103
29,3686,MEL,19900220,0.709716016,0.709716016,0.699553416,0.709716016,0.709716016,3695078,0.799680018,0.679561416,0.732040417,0,0.732040417,0,2609938.838,9767093.043,0.378319115,0.014319249,0,0,0,0.014527268,0.017693946,0.280882685,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.709716016,19900220,28512604,19900103
30,3685,MEL,19900221,0.709716016,0.709716016,0.699553416,0.704718016,0.704718016,4148859,0.799680018,0.679561416,0.73112967,0,0.73112967,0,2923545.284,9232023.134,0.449398679,0.014319249,-0.007042254,-0.007042254,0,0.014527268,0.017701367,0.281000491,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.704718016,19900221,28512604,19900103
31,3684,MEL,19900222,0.704718016,0.709716016,0.699553416,0.699553416,0.699553416,1912364,0.799680018,0.679561416,0.730111081,0,0.730111081,0,1344278.966,8534912.741,0.224063685,0.014420804,-0.007328605,-0.007328605,0,0.014527268,0.016909952,0.268437172,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.699553416,19900222,28512604,19900103
32,3683,MEL,19900223,0.699553416,0.704718016,0.689557416,0.689557416,0.689557416,3651860,0.799680018,0.679561416,0.728843779,0,0.728843779,0,2536621.941,8069860.099,0.452530769,0.021671827,-0.014289116,-0.014289116,0,0.021985987,0.016134294,0.256123983,0.021985987,19900131,-0.058454211,19900123,0.04964539,19900125,0.794515418,19900104,0.689557416,19900223,28512604,19900103
